5.482913563158400727e+00,2.132154226687778653e+00,3.283376916159824077e+00,4.330249848159652082e+00,4.918739352302957002e+00,1.933266724335409803e+00,4.181840474985939693e+00,1.874505309667369835e+00
7.650412443160010234e+00,1.973205234405083885e+00,1.883503401061366711e+00,2.952668501328122197e+00,4.730864779299041700e+00,2.404725460381182955e+00,4.451232667302185142e+00,1.898236646831709340e+00
4.512710042494564533e+00,1.042882362610965341e+00,3.770178876885052155e+00,4.127853081190673734e+00,7.143595805756685735e+00,3.371758785432629413e+00,4.445064538681435806e+00,1.962566415330087244e+00
8.778820080054337893e+00,1.565806440087461393e+00,3.763225311088079561e+00,2.675052015976873143e+00,3.940044872850894553e+00,3.032816536491237613e+00,2.860807225856845548e+00,1.588158180076108428e+00
4.583456622784320977e+00,2.672116652338412113e+00,1.600621127738660165e+00,3.178780257078618554e+00,3.788050744102967826e+00,1.437571309712211365e+00,3.246632698587506027e+00,1.662817151897701073e+00
3.606965027355611308e+00,2.908812544216547558e+00,2.778003366835713805e+00,1.554611717722048203e+00,6.875771410129289940e+00,2.078019506548664630e+00,5.088800938220856551e+00,1.788565488203234022e+00
1.025890048156462875e+01,2.675270066001552927e+00,3.852686578050634303e+00,4.495873624027149518e+00,4.070207265091056570e+00,2.163663253393033781e+00,3.285686182898169605e+00,1.666435600607206080e+00
6.450159456800033553e+00,2.102777705312498302e+00,2.686235563383258196e+00,1.894614130932124274e+00,3.871590088682284936e+00,1.393631212289860644e+00,2.510191955812669296e+00,2.268697519636064808e+00
5.791397507274028911e+00,2.470730461362180996e+00,2.368132550795585267e+00,4.041035262731309530e+00,2.939725047040630201e+00,3.740040511094009812e+00,2.631913337187170576e+00,2.096516574933086297e+00
6.551382537652079563e+00,1.208371105452768823e+00,3.815127119875854955e+00,3.163596198240395729e+00,6.971049825954829693e+00,2.519780006379245485e+00,2.927433787928977349e+00,2.394508827441182319e+00
4.912275906444017792e+00,1.823155639050940469e+00,2.155959951083815440e+00,1.628024362238944756e+00,5.859460162360546676e+00,1.791540099751334658e+00,4.808900974625209379e+00,1.701131479357636644e+00
4.194481889512102768e+00,2.876735618752395585e+00,3.858602867847995110e+00,3.934389221025380579e+00,4.168777910792678121e+00,2.410699226983126664e+00,2.923346797418060472e+00,2.501633987154494143e+00
9.429548015429990215e+00,2.275544088068733650e+00,1.594003998030755209e+00,2.742002701800317688e+00,3.447462169925914477e+00,2.624575675477831993e+00,3.729262623360901419e+00,1.773827837749816227e+00
5.119504054373987145e+00,1.135010453532786068e+00,2.700683322632436045e+00,2.043242916531879949e+00,2.516259256994731963e+00,1.672517060128721589e+00,5.030022878141343412e+00,2.104030537902751519e+00
4.695811160857432220e+00,1.771021775760721173e+00,1.819320281162694064e+00,3.265749928697605053e+00,6.550379411915671746e+00,1.422805637537327250e+00,2.689249399719107814e+00,1.800327709053864744e+00
4.652061790826265586e+00,1.445195904088987460e+00,3.634473573201010499e+00,3.100458671355808882e+00,3.220813515184648868e+00,3.313319699064054991e+00,4.335892212534946388e+00,2.339927632918992195e+00
4.739760642981310390e+00,2.814912946957022211e+00,2.604561739317786895e+00,3.431793950907588986e+00,3.586529835930565291e+00,3.603453586766399042e+00,6.034986591320897986e+00,1.549966333582183386e+00
8.072743544113048841e+00,2.704738869005263613e+00,2.222469447377583229e+00,3.811162191196518112e+00,3.842998302391538168e+00,2.726619040349293144e+00,6.560168781504027713e+00,1.760126208384223734e+00
6.494447941213265629e+00,1.350470592583119744e+00,3.707056479648306091e+00,3.733698141471591292e+00,5.253556055065137897e+00,3.747570697185743871e+00,6.180417953409696352e+00,1.976870621196070710e+00
7.729703446632823827e+00,2.312370938358563333e+00,3.967721511911009191e+00,4.569148214336772540e+00,5.788828955181921643e+00,2.361939598412074570e+00,3.942163908434397790e+00,2.106620708598860858e+00
9.416361360325026908e+00,1.481078762820164041e+00,2.878663366665039192e+00,3.157876176331821938e+00,2.553342429469005914e+00,2.625381002951769460e+00,6.098862175251110074e+00,2.302598679687240413e+00
8.169078524769791017e+00,2.085907424521428410e+00,1.727619879033147621e+00,4.300651623056081618e+00,2.784002422807118293e+00,2.860857894030435666e+00,5.404072905625483259e+00,1.692588679866688262e+00
1.006627272519515515e+01,1.716801771659628439e+00,2.949101147916394883e+00,4.271214445297927043e+00,7.326714892738225515e+00,1.928066601807034264e+00,3.299833288184613522e+00,2.140552010134858740e+00
5.296195332441535619e+00,2.857164184376989713e+00,4.150740256703286946e+00,2.376819784221397835e+00,3.625221604190590252e+00,2.034869391112747117e+00,4.572862942955183918e+00,2.410929715737876844e+00
8.116126633062492601e+00,2.070052722782466770e+00,2.616867814397223491e+00,4.092987177589240133e+00,6.824335096115232702e+00,2.892886215460225507e+00,6.298195751217845029e+00,2.463041927131864650e+00
7.923320390268414393e+00,1.524418959103093663e+00,2.362286408878849997e+00,2.509954082036438106e+00,2.702039737449266177e+00,1.854586465163854836e+00,6.312747197283226086e+00,1.742486411822973924e+00
8.140047278822109433e+00,1.238159646699179328e+00,2.133344887381720678e+00,3.442433717456458098e+00,6.872178284718098773e+00,2.740302635495646122e+00,6.276878398692465666e+00,1.768070451844224955e+00
1.023466809533078070e+01,1.097510012892143116e+00,3.540595506167653284e+00,2.105641905630497135e+00,6.750499544122810391e+00,1.812307840710541740e+00,2.517311712412107383e+00,1.996133240111583662e+00
9.670400968511899009e+00,1.455772220951482065e+00,2.109916830732189386e+00,3.776684325124632036e+00,6.783839494480509380e+00,1.589150681649043051e+00,4.018510346835992841e+00,2.060621588061369636e+00
6.852434138448900924e+00,1.009765524282208560e+00,2.593646225367100655e+00,2.541884952551253907e+00,2.935437663264587549e+00,3.573734338662204468e+00,7.437886698388452622e+00,2.356672265758479767e+00
3.869352772287123710e+00,2.849904526709639008e+00,3.492262273804563222e+00,3.602600239710976204e+00,4.328842277325854582e+00,1.716498243956346093e+00,6.534564255712532521e+00,2.423435791697092334e+00
3.846894549943455921e+00,1.877269636724538504e+00,1.881751679934300370e+00,3.710410429083134787e+00,2.756995028854448471e+00,2.960429464269057398e+00,6.406673026113415048e+00,1.872210230886844684e+00
7.132953532860533130e+00,1.734985602108261027e+00,2.635478719077191112e+00,1.635539745166484593e+00,3.835881707349797942e+00,2.048977153239400995e+00,6.147730492156583182e+00,1.620981486026702223e+00
6.592506710303881690e+00,1.450114762422123560e+00,2.931802709200457713e+00,3.240056562766780779e+00,5.387974046713249976e+00,3.287122515664424593e+00,7.000181850915854653e+00,2.418571919184954400e+00
7.887299064984052421e+00,1.581670195640546339e+00,1.405816402369009177e+00,2.207958383056530582e+00,3.395460236829162426e+00,1.314982320076494959e+00,5.691121617243366515e+00,1.695641538075985721e+00
5.589821364762675771e+00,1.951662092104829993e+00,2.729150594124896578e+00,1.534232170074290691e+00,4.144027045529832698e+00,1.532447617200544343e+00,3.879372788453121057e+00,2.225213072537873593e+00
7.034914898613145340e+00,1.810788606777036680e+00,2.383293069277788945e+00,2.857764470040682347e+00,6.469413377689409828e+00,3.366844621927738146e+00,3.219400411025371334e+00,2.323290053407549127e+00
7.061120157887847526e+00,2.583254360684291040e+00,3.894106950508120502e+00,1.833831892149422993e+00,2.544666514103271382e+00,1.371608746757225994e+00,4.865898021167907928e+00,1.815658516949346657e+00
7.308316859013576305e+00,2.864231871780599015e+00,3.410146220284409502e+00,1.843901850563935518e+00,3.186809704280010092e+00,3.275392280448482740e+00,5.064213725807684696e+00,2.009505816801413491e+00
4.618539091028803334e+00,1.788475343503081572e+00,2.079796808954809784e+00,4.269212871840476708e+00,5.733939876077114306e+00,1.880818457566129531e+00,6.172070315316355860e+00,2.003263553445913114e+00
9.832712979345643589e+00,1.496775827817909743e+00,3.304411904986960913e+00,2.884036985184322610e+00,7.479778286583009361e+00,2.312870663388348014e+00,7.173802074116966132e+00,1.601904999096617876e+00
1.029675613814439217e+01,1.645313857998055074e+00,2.039763689434421323e+00,1.851815582898055146e+00,5.368699976728580125e+00,2.589002707633619504e+00,2.614314906555608164e+00,1.568456708757791862e+00
9.314221397638039690e+00,2.394442281672052975e+00,3.683976228082943560e+00,2.373820058540115241e+00,5.316190163003934543e+00,2.756503704283924439e+00,6.731608695691977395e+00,1.710201125040747394e+00
9.211159087422529979e+00,1.341882421477623044e+00,3.009719874771552561e+00,3.016816619874075123e+00,6.302276380913522047e+00,3.107300884672318020e+00,5.417625001284759989e+00,2.232501124414872695e+00
4.477776707090725949e+00,2.893569612019255111e+00,3.646095896113289658e+00,4.404629553952348786e+00,3.886052618015928051e+00,2.150028861235095956e+00,4.097116314890478783e+00,1.860285060659221168e+00
3.621421575348047206e+00,1.866197497213293310e+00,3.088570812197835913e+00,4.475194234815984551e+00,3.897396204357164162e+00,1.257017763518364806e+00,5.283265191810047945e+00,2.156394686269403671e+00
8.280853939537662356e+00,2.486687454305616551e+00,3.393584584481834643e+00,3.067079134793623041e+00,7.100055330919857965e+00,2.276477819624265209e+00,5.884531651794588925e+00,2.458917414333909424e+00
8.015528788977936969e+00,2.199581858364312303e+00,1.716915136923885754e+00,3.803433490936709127e+00,3.275717637195002752e+00,3.256724113221802774e+00,3.869052096322186607e+00,1.576136917987709385e+00
5.688015821713817033e+00,1.637447314303083878e+00,3.185152282743726637e+00,2.924160135220605916e+00,4.690144792195474643e+00,1.712184865864035954e+00,6.337895635295857311e+00,1.908069744843677196e+00
1.002764963322687386e+01,9.872381540223540419e-01,4.160704422814688996e+00,2.796500096232235055e+00,5.889033306838731718e+00,1.778213582608393128e+00,7.082903304075774287e+00,2.416504229205190590e+00
4.455207756995219981e+00,2.245809712628980215e+00,3.134629704003420336e+00,3.501362549894979637e+00,5.351916928763955639e+00,3.417810508352731258e+00,4.308592423205650057e+00,2.150769653753991761e+00
8.726002410505449447e+00,2.885435762054816777e+00,2.100907559234555855e+00,1.576796558464000242e+00,3.467291035768583995e+00,3.248417469256252854e+00,2.879008038654393697e+00,2.236727464847972691e+00
9.856892631625981949e+00,2.159112362190517054e+00,2.810647090636219758e+00,3.657023059096851547e+00,4.438902697977534118e+00,1.744846346397494807e+00,4.377746920162001842e+00,2.493726249670522588e+00
5.885566452191984155e+00,2.628171911657834148e+00,2.671399849610038846e+00,2.887612753180103908e+00,2.536583622696440887e+00,1.796996866018334860e+00,3.951364879416325415e+00,2.456514136441609431e+00
4.724892361724009504e+00,1.658470195297833349e+00,1.571091775800742329e+00,2.197814104304699256e+00,6.595050508898788522e+00,2.485873837720118384e+00,7.340930606209232323e+00,2.485710747235137408e+00
5.251795655720262523e+00,2.467777122543374002e+00,3.024667677632035812e+00,1.918878598317591333e+00,3.537398483686085449e+00,1.849622172772013240e+00,4.145502334682792167e+00,2.361325824017727726e+00
1.040013602371186607e+01,1.548913345327644020e+00,3.115880723708101208e+00,3.514507801162641165e+00,5.954347759859797584e+00,2.560215530231344516e+00,5.618056572116495673e+00,2.316989859092065451e+00
8.194457752985364607e+00,1.994498862094961744e+00,3.773842695396769642e+00,3.994571861383267031e+00,5.688974622516255408e+00,1.284412278849059286e+00,3.512450731118115232e+00,2.017865805002958091e+00
9.008312210717484447e+00,1.093426392488547894e+00,1.526525863777101755e+00,4.355244586995279832e+00,5.638412604481359836e+00,3.151445869263145738e+00,2.646960427836959617e+00,1.580315269454446447e+00
5.453331764561969663e+00,1.915109353943246884e+00,2.514883070557051070e+00,1.871501991753035776e+00,3.134014555757282938e+00,2.547616004607806239e+00,3.519438806329186598e+00,1.794529813517208972e+00
9.148509121667633082e+00,2.746118060182996423e+00,1.641966809248294412e+00,4.025882551227180528e+00,2.831652915314402108e+00,3.125674335654675673e+00,7.175696133768479257e+00,2.131696924954415984e+00
7.578708559394256028e+00,2.321231374350093635e+00,3.749069357085980769e+00,1.876512210175497630e+00,5.138965045618959060e+00,2.107563527349372023e+00,5.117940677154754425e+00,1.752219270677771057e+00
8.052210736100914090e+00,2.618922937480566038e+00,2.645914549229195778e+00,3.744988079802322734e+00,4.686603669550136075e+00,1.681078124673864194e+00,4.055795507397168542e+00,2.408402114662345994e+00
5.164396599475132632e+00,2.253084403677003245e+00,3.123590980523843541e+00,3.923987299295597087e+00,2.696749420787306395e+00,3.682706545764828920e+00,6.685416622274853005e+00,1.912905828415921938e+00
9.161180186692163829e+00,1.038105357505425985e+00,3.864167023722038241e+00,4.536379428876132991e+00,5.050874251180681895e+00,3.450815634660260312e+00,5.467141295930046496e+00,2.314710619565066629e+00
6.877076537218247410e+00,1.919006568582942718e+00,1.551015143169353738e+00,3.322764662434026572e+00,5.938845712755407291e+00,2.434065303052167728e+00,6.056508595348166324e+00,2.328880209231376508e+00
5.123887867089742976e+00,2.550168904946487736e+00,1.680620484126793102e+00,2.569995287346225510e+00,7.161402199652989964e+00,3.163176378490465623e+00,2.893091309443295511e+00,1.797887079245870323e+00
6.326825377487494961e+00,1.411139620135712924e+00,1.429736354255890740e+00,3.367703454409049613e+00,6.993638603472760451e+00,3.015609198887097442e+00,6.128560256885473123e+00,1.884596395902326638e+00
4.522070365138318948e+00,9.773537699659426981e-01,2.114807669651457278e+00,4.256359537571134055e+00,7.019087949223828282e+00,2.180706871342712017e+00,7.124964526724300029e+00,1.784200678060462231e+00
5.598818063574423576e+00,2.117811417031241206e+00,4.069808480094144088e+00,2.299521269058425688e+00,6.260613793389179449e+00,3.719248562276338266e+00,3.480284292145841896e+00,2.281512404058414045e+00
6.227231406541726244e+00,2.691895497209431554e+00,1.769934144157473632e+00,1.536628897208318412e+00,6.249712350177251352e+00,2.136909057490450792e+00,6.654412627865323060e+00,1.946524092663660443e+00
7.340896392829485251e+00,1.989070088533849479e+00,2.335221068320241677e+00,4.348234199656140220e+00,6.028872373712708566e+00,1.829732077828554626e+00,4.632293384420970384e+00,1.572708809461385693e+00
6.639041154192852900e+00,1.929192346441270578e+00,4.115855138843519612e+00,2.710537165598209342e+00,6.617771549709899226e+00,1.484408741336369797e+00,3.497983580429940176e+00,2.182947720906876832e+00
8.089953841187915273e+00,2.636035343141242659e+00,4.083532699259247778e+00,1.783971474802464430e+00,6.957386833239441515e+00,2.028884666568826489e+00,5.822217515407162480e+00,2.120155901011514743e+00
5.295136746446608811e+00,2.916308092696223042e+00,3.449526166345767475e+00,1.723454779015130667e+00,7.419267647660664267e+00,2.580883936268016932e+00,4.655273495901471215e+00,1.957926139652932829e+00
5.541389703906284936e+00,1.735704376827192696e+00,1.777794662713621854e+00,2.682078901873240717e+00,4.358294055427082370e+00,1.693140512143608500e+00,4.165237462545368530e+00,2.260757192542474314e+00
4.248201983285232686e+00,1.559372336917578483e+00,4.039208954998010803e+00,1.614789053168036448e+00,3.115501933499443599e+00,2.456271836256101793e+00,3.305816450612161006e+00,2.161706586788048057e+00
7.903993474282119180e+00,1.393030842020321902e+00,2.841037468991912451e+00,3.766055537566610933e+00,3.737224864358277721e+00,1.939380973563515909e+00,4.745436952532214647e+00,2.426029822733540176e+00
7.162729164863709030e+00,1.665728019482290101e+00,2.561721714085647861e+00,4.235601814271471532e+00,3.460559773834645192e+00,1.414964033060001070e+00,4.283223470829750745e+00,2.215753429739412361e+00
4.389050166904209682e+00,1.671006910372175636e+00,3.783384018146368710e+00,4.433273304194819353e+00,7.056224077644778880e+00,2.531179145217704374e+00,6.922350792046143120e+00,2.371154588406757746e+00
3.507328562176023290e+00,1.064455929963226133e+00,2.002594403355214325e+00,4.280806869962971106e+00,2.650664485495751066e+00,2.004396000223311880e+00,6.356149267433463201e+00,1.692264320060456795e+00
5.778356509465092827e+00,1.338294434770756158e+00,1.959337829528124075e+00,4.144943112887050418e+00,3.851629700372908083e+00,2.972335219444110610e+00,6.976143475707191399e+00,1.998376676104860916e+00
6.984970157543763492e+00,2.305358037041991270e+00,3.574059431778845664e+00,4.098175883965442523e+00,5.625134837597554949e+00,3.717975324617557753e+00,7.493638184137036085e+00,2.450572280944914638e+00
8.893932371922112168e+00,1.438740453204204073e+00,3.503551601910154911e+00,3.959619192838640167e+00,3.985212005614345632e+00,1.494663887961539261e+00,3.100032723444583915e+00,2.011703899384869043e+00
8.512309018893166268e+00,1.590449256048987348e+00,2.049398312879949557e+00,2.747360693694200329e+00,3.810879091962887877e+00,3.001970502641364114e+00,6.376068135473522247e+00,2.207387397631663806e+00
6.527980961211172328e+00,2.527599834313691396e+00,3.566383266242382888e+00,3.474957461941540870e+00,4.632004111028450666e+00,1.300573793558798874e+00,5.607078424503403546e+00,1.706075135487454375e+00
3.579237079483177819e+00,2.797438409295859962e+00,1.773017504324898130e+00,1.988564819661886141e+00,6.568565552398874630e+00,3.117355237916387800e+00,7.034729952298990341e+00,1.584112929551434235e+00
9.053766668339845225e+00,2.292468780264449002e+00,3.912890183126844779e+00,3.054131063224054810e+00,2.579536486180952881e+00,1.976131490597354379e+00,3.983015091426930887e+00,2.176566600817192665e+00
7.788352929617087028e+00,2.533130905343387695e+00,3.944282672158090364e+00,3.058770162030255424e+00,2.954563027523142704e+00,1.695002709578583788e+00,5.186529263124732836e+00,1.890216004903912506e+00
9.176151233904725757e+00,1.534468166718907289e+00,2.645153589714305031e+00,2.987526410589143921e+00,4.505555631730006283e+00,2.717510308226845250e+00,6.249514775286231227e+00,1.942064451552220961e+00
8.375279142234418828e+00,1.152329576604067096e+00,1.457243304095972025e+00,3.687878961518363141e+00,5.204262323471882112e+00,1.968329316104378446e+00,5.896636312710727523e+00,2.434097925677277452e+00
9.641732676484263465e+00,2.250498793655912877e+00,3.307850566274723292e+00,4.036841272910377754e+00,6.497975201895934916e+00,1.652528795368080505e+00,2.967039811037206487e+00,2.159713266631704265e+00
8.619516441027307962e+00,2.647196299102749784e+00,1.653519882933485841e+00,3.624190584958034922e+00,7.442800303186369426e+00,3.583829099504230786e+00,6.747191214692350059e+00,1.854331964727644610e+00
9.712864808743685074e+00,2.420027790653420663e+00,3.190876480218176603e+00,2.982613873453256126e+00,3.541532197426473516e+00,2.428886047001197923e+00,5.086020928571615585e+00,1.983324352935241341e+00
7.368095622562144342e+00,1.980418868454179471e+00,1.741392632290017728e+00,4.521829114568790331e+00,4.902675332022782051e+00,2.477529674062769249e+00,2.583277470422692623e+00,2.480903850764411445e+00
8.686192891571376862e+00,2.342477883772478009e+00,2.769967722199335292e+00,2.784584675213899629e+00,2.921678734997551263e+00,3.195318159535773805e+00,7.016754850853933689e+00,1.844826207968878862e+00
3.756558568269658505e+00,1.821245968003640803e+00,3.641608437510913454e+00,1.545764516658423515e+00,6.229378248399338958e+00,3.403928723121953048e+00,5.902882164957821587e+00,2.144503618955570623e+00
7.608356732433021463e+00,1.814712807285602914e+00,3.974208333635236734e+00,2.383412090895427937e+00,3.517348868060138134e+00,1.577296047763464992e+00,5.827115447640875523e+00,2.525256697401334627e+00
9.248707924252517643e+00,2.050837839576555410e+00,3.386889106754045642e+00,1.796983633937984548e+00,5.749672432912716680e+00,2.917815479076049101e+00,3.964994150813117901e+00,2.513284841360970301e+00
9.361503193936586698e+00,1.876356203521946986e+00,2.139073176615309713e+00,2.128057165291662223e+00,2.881044733577675210e+00,2.324521746976398795e+00,5.448690492731021351e+00,2.403649750428001219e+00
5.181424236959966123e+00,2.127280153735038315e+00,3.513767368682857217e+00,3.982537911052750346e+00,6.923910537367498286e+00,2.676370966317831446e+00,2.723797385582805486e+00,1.746400015343648748e+00
9.024244681821798508e+00,2.861569172879822709e+00,3.727201133727547244e+00,3.758718398370888725e+00,6.976363256102660948e+00,1.643183272541622886e+00,4.131922193769864471e+00,1.625252143997720777e+00
9.940680872556825420e+00,2.903427815371376397e+00,3.665363182585753776e+00,4.445614108035774947e+00,4.754294295108719481e+00,2.456225938797451214e+00,5.476428728367666032e+00,1.730814192063279577e+00
3.828576901789223275e+00,2.565972058511206910e+00,3.042486287267772926e+00,2.548116207662976862e+00,5.026616983713729780e+00,1.762916425105257590e+00,7.412553673567552792e+00,2.245032287355373857e+00
6.290286294421902014e+00,1.597789673212007600e+00,4.132097940198066865e+00,3.247233743823922936e+00,4.778369450593269008e+00,2.469983458901231721e+00,4.859684452434787971e+00,1.651213056475519636e+00
3.550258903153578505e+00,1.828691168944952317e+00,2.851382422082336277e+00,3.839181644372632540e+00,5.094540857178117221e+00,2.156602690678179890e+00,6.809563465998484943e+00,2.397812279190354001e+00
8.529618872292878962e+00,2.761452153145220301e+00,3.897530574137111348e+00,2.025602541995342509e+00,5.155680671124946102e+00,3.134633586291335483e+00,3.178853369643671378e+00,2.490013051434853963e+00
1.003951903061217799e+01,2.121118675565841549e+00,2.742707920940135935e+00,2.360543553087222080e+00,4.191718990704243808e+00,3.210158727396356326e+00,6.875177911685420362e+00,1.587043095197976150e+00
4.669501455733866990e+00,1.352581137525812993e+00,1.608491957464331490e+00,2.253915056912335402e+00,2.685818362991012620e+00,1.731716902287170790e+00,5.135080933867342878e+00,2.204772548442315294e+00
4.295257957736202670e+00,2.011614713238339736e+00,3.263784261392815189e+00,2.827633704879676024e+00,7.466789104033106916e+00,1.860740959267865424e+00,7.132720194357739629e+00,2.212610184981686601e+00
8.603169041039176790e+00,1.986670402496432786e+00,1.487537090147594165e+00,2.753747607885183690e+00,3.138862364473414601e+00,3.030124191735648953e+00,7.101313119853673861e+00,1.715028039795028825e+00
5.051639642374052386e+00,1.466952720169514279e+00,2.415755082224947170e+00,4.465348417453629537e+00,7.201589986916760111e+00,1.720515753892913446e+00,3.861797223551719060e+00,2.129963962552458234e+00
9.044946203866549794e+00,1.691442934216265126e+00,3.655956783650351039e+00,1.957676654719747056e+00,6.293719922437700731e+00,1.705825285660620860e+00,4.244414644610911225e+00,1.893879997887679689e+00
5.507839087414736490e+00,2.361586244258301104e+00,3.514093628539010528e+00,2.469669866274541548e+00,5.476566445309779319e+00,2.441661168063406606e+00,6.370408149409899856e+00,2.208550891404537531e+00
6.170048449865099371e+00,1.629819660763623279e+00,2.250536462694143758e+00,4.342652868465935789e+00,3.618328086144471545e+00,3.270315884759908087e+00,6.825313074751934828e+00,1.639355275755506991e+00
4.327180254421454819e+00,1.002173516868166248e+00,1.616403577522388613e+00,3.581725021635403738e+00,3.008568249771471859e+00,1.604090257952153653e+00,5.301396221490271898e+00,2.037733693865423135e+00
5.428279870744426638e+00,1.204070687146622909e+00,3.585630930601195310e+00,2.248838206878075674e+00,5.712096819826977701e+00,2.773836544494559408e+00,7.401142204385394052e+00,2.110776931594393169e+00
7.660008626775436369e+00,2.258959333157310123e+00,3.202515481327837144e+00,2.631261092343492258e+00,5.826827475645883325e+00,1.684425492989845008e+00,3.789075882903995662e+00,2.429868838682450960e+00
4.084763758318933569e+00,2.303752865511365933e+00,2.325115343993651607e+00,1.913601093247692120e+00,7.321427029772356931e+00,3.523673142531729141e+00,7.207046496647055100e+00,2.172215018377564810e+00
4.877232609388136630e+00,2.448715121167748698e+00,3.887200630679830571e+00,1.793729098662631749e+00,6.908408340897357114e+00,2.819436796039849646e+00,7.148493816144402047e+00,1.825725790150184213e+00
4.820115249068585683e+00,2.877848186499688321e+00,2.901541024005196867e+00,2.513449080217819542e+00,4.974429819531232866e+00,3.081670499415873898e+00,3.659360273372706196e+00,1.552561553282497453e+00
6.658866114363339861e+00,1.578180290633246941e+00,3.237940274525724860e+00,1.964393114178543120e+00,3.315495199368247548e+00,3.463155976423214710e+00,6.889109948532935235e+00,2.497607640464961420e+00
8.420293013601019894e+00,2.065549565842409674e+00,3.612338728816391953e+00,2.971596692235407566e+00,6.400917961935685518e+00,1.629080174587363983e+00,6.005578012960706147e+00,1.675154639337570028e+00
5.361373298473944615e+00,2.490415562878366185e+00,2.965192383555307565e+00,3.534181803796464294e+00,3.381353425048150285e+00,2.753359706185158906e+00,7.292906905038557319e+00,2.099679215449069325e+00
9.656969161760613929e+00,1.956833345378597322e+00,3.330883102286824826e+00,2.353462547076783817e+00,4.569282615328784658e+00,2.421247822814039274e+00,6.785545017402335510e+00,1.920026354471140451e+00
6.153046569274184918e+00,2.145004798662075718e+00,3.168574754738745725e+00,1.770805762227392277e+00,5.935540779050151983e+00,2.353077132678461858e+00,4.319834386820925687e+00,1.687911634742802924e+00
6.024198948703601175e+00,2.665834559265787274e+00,2.906155968076341800e+00,2.868158388059190322e+00,2.861221300480993879e+00,1.616734559228549806e+00,5.998389316247934033e+00,1.838778385209117960e+00
8.240348242290485459e+00,1.650364199002080756e+00,3.520915100942298537e+00,3.585543760984102324e+00,2.569826705940635225e+00,2.499807127900917969e+00,5.792068651871328910e+00,1.993190573673737642e+00
5.213917418195033626e+00,1.145395633595713836e+00,2.857281082656467852e+00,2.290093790359681858e+00,3.680194631830700835e+00,1.783150843615482373e+00,4.466697002473869027e+00,2.325299448844776240e+00
3.948343769299218931e+00,1.729480769434347476e+00,1.791695363569115962e+00,1.741000568407376825e+00,4.937383367876236662e+00,2.721578240199899135e+00,5.685577035851995475e+00,1.915401872981521425e+00
4.346754604371870556e+00,1.105301497173399650e+00,2.421862776397354811e+00,2.488468427527160909e+00,4.349984801431964421e+00,3.512055120893004201e+00,2.736622973550256521e+00,2.289584059062954591e+00
5.673337928741045033e+00,2.271394417729289739e+00,2.269959197358190295e+00,3.260116978276760946e+00,6.372759901497019541e+00,1.646902266037078455e+00,6.846583473901785233e+00,1.948797204097223457e+00
